"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0G870","2020-03-06 01:00:00","12.000","34.000","1.300","15.600","0.750","1018.300","","0.000","-99.000","-99.000","-99.000","15.900","","15.600",""
"C0R530","2020-03-06 01:00:00","16.000","352.000","3.100","18.700","0.760","1016.000","","0.000","-99.000","-99.000","-99.000","19.100","","18.700",""
"C0O840","2020-03-06 01:00:00","134.000","0.000","0.200","14.800","0.980","1001.100","","0.000","-99.000","-99.000","-99.000","15.100","","14.800",""
"C0A890","2020-03-06 01:00:00","40.000","0.000","0.000","13.500","1.000","1016.200","","0.000","-99.000","-99.000","-99.000","13.500","","13.300",""
"C0A660","2020-03-06 01:00:00","97.000","0.000","0.000","13.400","0.950","1009.500","","0.000","7.100","62.000","","13.400","","13.300",""
"C0T9H0","2020-03-06 01:00:00","725.000","350.000","3.100","11.800","0.990","939.000","","0.000","-99.000","-99.000","-99.000","11.800","","11.800",""
"C0R270","2020-03-06 01:00:00","51.000","335.000","1.700","20.300","0.900","1011.000","","0.000","-99.000","-99.000","-99.000","20.500","","20.300",""
"C0T9I0","2020-03-06 01:00:00","152.000","0.000","0.000","14.900","0.960","1004.900","","0.500","-99.000","-99.000","-99.000","14.900","","14.800",""
"C0V760","2020-03-06 01:00:00","30.000","24.000","3.100","18.300","0.770","1015.300","","0.000","-99.000","-99.000","-99.000","18.600","","18.300",""
"C0AG90","2020-03-06 01:00:00","25.000","69.000","1.800","15.500","0.850","1017.800","","0.000","-99.000","-99.000","-99.000","15.500","","15.500",""
"C0R570","2020-03-06 01:00:00","37.000","16.000","0.700","19.000","0.850","1012.600","","0.000","-99.000","-99.000","-99.000","19.300","","19.000",""
"C0O900","2020-03-06 01:00:00","9.000","12.000","1.700","16.500","0.990","1017.700","","0.000","-99.000","-99.000","-99.000","16.500","","16.400",""
"C0AD00","2020-03-06 01:00:00","86.000","82.000","1.500","15.000","0.870","1010.900","","0.000","-99.000","-99.000","-99.000","15.000","","14.900",""
"C0V700","2020-03-06 01:00:00","24.000","19.000","3.100","19.300","0.750","1014.700","","0.000","-99.000","-99.000","-99.000","19.400","","19.200",""
"C0AH00","2020-03-06 01:00:00","38.000","40.000","2.800","14.100","1.000","1016.500","","0.000","-99.000","-99.000","-99.000","14.100","","13.900",""
"C0X080","2020-03-06 01:00:00","2.000","25.000","2.000","16.400","0.800","1018.100","","0.000","-99.000","-99.000","-99.000","16.400","","16.200",""
"C0G910","2020-03-06 01:00:00","42.000","327.000","2.100","15.500","0.850","1014.400","","0.000","-99.000","-99.000","-99.000","15.900","","15.500",""
"C0I480","2020-03-06 01:00:00","2165.000","176.000","0.700","8.000","0.990","790.300","","0.000","-99.000","-99.000","-99.000","8.100","","8.000",""
"C0A860","2020-03-06 01:00:00","362.000","33.000","1.600","11.800","1.000","978.900","","0.000","-99.000","-99.000","-99.000","11.800","","11.700",""
"C0U940","2020-03-06 01:00:00","25.000","266.000","1.500","13.600","1.000","1020.000","","0.000","-99.000","-99.000","-99.000","13.700","","13.600",""
"C0S970","2020-03-06 01:00:00","19.000","54.000","2.000","20.000","0.670","1018.000","","0.000","-99.000","-99.000","-99.000","20.100","","20.000",""
"C0V260","2020-03-06 01:00:00","126.000","220.000","1.100","17.800","0.880","1003.700","","0.000","-99.000","-99.000","-99.000","18.100","","17.700",""
"C0H990","2020-03-06 01:00:00","3076.000","213.000","6.500","2.500","0.990","705.700","","0.000","-99.000","-99.000","-99.000","2.500","","2.500",""
"C0F9K0","2020-03-06 01:00:00","30.000","24.000","2.200","14.800","0.820","1014.000","","0.000","-99.000","-99.000","-99.000","15.100","","14.800",""
"C0AH90","2020-03-06 01:00:00","660.000","0.000","0.000","10.800","0.990","948.200","","0.500","-99.000","-99.000","-99.000","10.800","","10.800",""
"C0W150","2020-03-06 01:00:00","42.000","47.000","5.200","13.100","0.710","1017.800","","0.000","-99.000","-99.000","-99.000","13.100","","12.900",""
"C0F000","2020-03-06 01:00:00","273.000","0.000","0.100","13.400","0.990","984.400","","0.000","-99.000","-99.000","-99.000","13.600","","13.200",""
"C0K410","2020-03-06 01:00:00","20.000","8.000","2.300","15.500","0.790","1015.300","","0.000","-99.000","-99.000","-99.000","15.700","","15.500",""
"C0R140","2020-03-06 01:00:00","740.000","0.000","0.000","14.800","1.000","936.400","","0.000","-99.000","-99.000","-99.000","14.800","","14.700",""
"C0V800","2020-03-06 01:00:00","256.000","306.000","0.700","19.600","0.910","986.900","","0.000","-99.000","-99.000","-99.000","19.900","","19.600",""
"C0S830","2020-03-06 01:00:00","288.000","102.000","1.500","16.000","0.870","989.500","","0.000","-99.000","-99.000","-99.000","16.300","","15.900",""
"C0S920","2020-03-06 01:00:00","98.000","0.000","0.000","17.800","0.850","1004.400","","0.000","-99.000","-99.000","-99.000","18.100","","17.800",""
"C0V640","2020-03-06 01:00:00","35.000","23.000","2.400","17.600","0.810","1014.400","","0.000","-99.000","-99.000","-99.000","17.900","","17.500",""
"C0AH80","2020-03-06 01:00:00","68.000","48.000","2.400","14.500","0.910","1012.300","","0.000","-99.000","-99.000","-99.000","14.500","","14.400",""
"C0K250","2020-03-06 01:00:00","12.000","21.000","1.500","15.300","0.830","1017.500","","0.000","-99.000","-99.000","-99.000","15.400","","15.300",""
"C0R840","2020-03-06 01:00:00","536.000","45.000","8.100","15.000","-99.000","957.400","","0.000","-99.000","-99.000","-99.000","15.100","","15.000",""
"C0I410","2020-03-06 01:00:00","180.000","357.000","0.900","15.100","0.850","997.100","","0.000","-99.000","-99.000","-99.000","15.200","","15.100",""
"C0M410","2020-03-06 01:00:00","245.000","0.000","0.000","17.800","0.970","986.000","","0.000","-99.000","-99.000","-99.000","17.900","","17.800",""
"C0F9Z0","2020-03-06 01:00:00","3193.000","221.000","2.400","1.000","1.000","695.600","","0.500","8.800","260.000","","1.500","","1.000",""
"C0G810","2020-03-06 01:00:00","26.000","339.000","1.400","16.100","0.830","1015.200","","-99.000","-99.000","-99.000","-99.000","16.400","","16.100",""
"C0U650","2020-03-06 01:00:00","442.000","247.000","1.000","11.700","1.000","970.900","","0.000","-99.000","-99.000","-99.000","11.800","","11.700",""
"C0D660","2020-03-06 01:00:00","65.000","35.000","1.000","15.000","0.790","1011.300","","0.000","-99.000","-99.000","-99.000","15.200","","15.000",""
"C0E540","2020-03-06 01:00:00","32.000","35.000","1.500","15.000","0.820","1015.700","","0.000","-99.000","-99.000","-99.000","15.100","","15.000",""
"C0W170","2020-03-06 01:00:00","42.000","40.000","4.400","11.700","0.670","1017.500","","0.000","-99.000","-99.000","-99.000","11.900","","11.700",""
"C0Z150","2020-03-06 01:00:00","27.000","256.000","1.800","16.300","0.970","1019.000","","0.000","-99.000","-99.000","-99.000","16.300","","16.100",""
"C0S840","2020-03-06 01:00:00","22.000","47.000","3.800","20.500","0.750","1019.400","","0.000","-99.000","-99.000","-99.000","20.600","","20.500",""
"C0H9A0","2020-03-06 01:00:00","1595.000","152.000","0.300","11.800","0.980","848.400","","0.000","-99.000","-99.000","-99.000","11.800","","11.500",""
"C0Z300","2020-03-06 01:00:00","182.000","79.000","0.300","15.800","0.990","1001.700","","0.000","-99.000","-99.000","-99.000","15.900","","15.800",""
"C0G730","2020-03-06 01:00:00","27.000","16.000","2.200","14.800","0.890","1016.400","","0.000","-99.000","-99.000","-99.000","15.000","","14.800",""
"C0V730","2020-03-06 01:00:00","33.000","321.000","1.500","19.500","0.740","1015.000","","0.000","-99.000","-99.000","-99.000","19.500","","19.300",""
"C0SA00","2020-03-06 01:00:00","466.000","0.000","0.000","14.900","0.980","966.800","","0.000","-99.000","-99.000","-99.000","15.000","","14.900",""
"C0S900","2020-03-06 01:00:00","27.000","11.000","6.300","20.500","0.800","1016.800","","1.000","14.300","4.000","","20.500","","19.400",""
"C0C480","2020-03-06 01:00:00","105.000","115.000","2.100","14.100","0.860","1006.600","","0.000","7.900","108.000","","14.100","","14.100",""
"C0V720","2020-03-06 01:00:00","15.000","54.000","0.900","20.500","0.700","1016.500","","0.000","-99.000","-99.000","-99.000","21.000","","20.500",""
"C0UA60","2020-03-06 01:00:00","566.000","334.000","1.200","12.200","0.990","955.900","","0.000","-99.000","-99.000","-99.000","12.200","","12.100",""
"C0A980","2020-03-06 01:00:00","11.000","147.000","1.800","15.300","0.790","1020.000","","0.000","-99.000","-99.000","-99.000","15.300","","15.000",""
"C0C670","2020-03-06 01:00:00","250.000","21.000","1.800","13.000","0.870","990.100","","0.000","-99.000","-99.000","-99.000","13.100","","13.000",""
"C0K550","2020-03-06 01:00:00","15.000","3.000","1.200","15.900","0.790","1017.200","","0.000","-99.000","-99.000","-99.000","16.000","","15.900",""
"C0R350","2020-03-06 01:00:00","35.000","41.000","5.900","20.700","0.770","1014.200","","0.000","15.500","61.000","","20.800","","20.700",""
"C0T9F0","2020-03-06 01:00:00","251.000","0.000","0.200","14.600","0.970","992.400","","0.000","-99.000","-99.000","-99.000","14.600","","14.500",""
"C0D390","2020-03-06 01:00:00","146.000","0.000","0.000","14.500","0.840","1000.100","","0.000","-99.000","-99.000","-99.000","14.500","","14.100",""
"C0E430","2020-03-06 01:00:00","258.000","192.000","0.400","12.000","0.960","992.200","","0.000","-99.000","-99.000","-99.000","12.200","","12.000",""
"C0O990","2020-03-06 01:00:00","18.000","10.000","1.500","16.800","0.880","1016.200","","0.000","-99.000","-99.000","-99.000","17.100","","16.800",""
"CM0010","2020-03-06 01:00:00","68.000","41.000","2.100","14.500","0.830","1013.400","","0.000","-99.000","-99.000","-99.000","14.600","","14.500",""
"C0K500","2020-03-06 01:00:00","12.000","3.000","2.000","15.300","0.840","1016.200","","0.000","-99.000","-99.000","-99.000","15.600","","15.300",""
"C0X260","2020-03-06 01:00:00","39.000","354.000","1.000","15.800","0.870","1014.400","","0.000","-99.000","-99.000","-99.000","15.900","","15.800",""
"C0ACA0","2020-03-06 01:00:00","25.000","72.000","2.800","14.900","0.880","1016.600","","-99.000","-99.000","-99.000","-99.000","14.900","","14.800",""
"C0X180","2020-03-06 01:00:00","62.000","359.000","0.300","16.200","0.990","1010.200","","0.000","-99.000","-99.000","-99.000","16.400","","16.200",""
"C0F930","2020-03-06 01:00:00","100.000","0.000","0.100","14.300","0.900","1006.500","","0.000","-99.000","-99.000","-99.000","14.800","","14.300",""
"C0I010","2020-03-06 01:00:00","1562.000","120.000","0.700","11.600","0.950","850.900","","0.000","-99.000","-99.000","-99.000","12.000","","11.600",""
"C0R190","2020-03-06 01:00:00","32.000","333.000","0.500","18.700","0.960","1013.700","","0.000","-99.000","-99.000","-99.000","19.100","","18.700",""
"C0E420","2020-03-06 01:00:00","19.000","0.000","0.200","14.600","0.820","1014.900","","0.000","-99.000","-99.000","-99.000","14.700","","14.600",""
"C0W160","2020-03-06 01:00:00","49.000","35.000","14.600","12.100","0.840","1012.500","","0.000","-99.000","-99.000","-99.000","12.200","","12.100",""
"C0I460","2020-03-06 01:00:00","110.000","28.000","1.200","16.300","0.810","1005.600","","0.000","-99.000","-99.000","-99.000","16.300","","16.000",""
"C0A9F0","2020-03-06 01:00:00","35.000","105.000","2.700","14.900","0.870","1017.400","","0.000","8.200","101.000","","14.900","","14.700",""
"C0F9A0","2020-03-06 01:00:00","425.000","211.000","1.100","14.300","0.970","969.300","","0.000","-99.000","-99.000","-99.000","15.400","","14.300",""
"C0O950","2020-03-06 01:00:00","4.000","357.000","0.700","17.100","0.820","1017.200","","0.000","-99.000","-99.000","-99.000","17.100","","17.000",""
"C0M760","2020-03-06 01:00:00","40.000","345.000","0.900","15.900","0.820","1014.200","","0.000","-99.000","-99.000","-99.000","16.000","","15.900",""
"C0AH70","2020-03-06 01:00:00","34.000","82.000","3.200","15.000","0.790","1017.000","","0.000","-99.000","-99.000","-99.000","15.000","","14.800",""
"C0V250","2020-03-06 01:00:00","298.000","172.000","0.700","18.600","0.910","983.300","","0.000","-99.000","-99.000","-99.000","18.700","","18.600",""
"C0U980","2020-03-06 01:00:00","573.000","93.000","1.900","11.300","1.000","956.100","","0.000","-99.000","-99.000","-99.000","11.300","","11.100",""
"C0S740","2020-03-06 01:00:00","289.000","17.000","1.300","15.100","0.910","989.100","","0.000","-99.000","-99.000","-99.000","15.200","","15.100",""
"C0A940","2020-03-06 01:00:00","49.000","55.000","0.700","15.200","0.830","1016.200","","0.000","-99.000","-99.000","-99.000","15.200","","14.900",""
"C0A920","2020-03-06 01:00:00","196.000","102.000","2.500","13.500","0.900","997.000","","0.000","-99.000","-99.000","-99.000","13.500","","13.200",""
"C0T870","2020-03-06 01:00:00","135.000","0.000","0.000","14.800","0.990","1005.600","","0.000","-99.000","-99.000","-99.000","14.900","","14.800",""
"C0O930","2020-03-06 01:00:00","69.000","0.000","0.000","16.400","1.000","1011.500","","0.000","-99.000","-99.000","-99.000","16.500","","16.400",""
"C0AI40","2020-03-06 01:00:00","37.000","127.000","2.900","15.800","0.740","1016.300","","0.000","-99.000","-99.000","-99.000","15.800","","15.700",""
"C0C460","2020-03-06 01:00:00","482.000","146.000","0.300","15.600","0.650","963.700","","0.000","-99.000","-99.000","-99.000","15.900","","15.600",""
"C0E520","2020-03-06 01:00:00","320.000","0.000","0.100","11.800","1.000","982.600","","0.000","-99.000","-99.000","-99.000","12.100","","11.800",""
"C0T9D0","2020-03-06 01:00:00","7.000","0.000","0.000","16.200","0.920","1021.400","","0.000","-99.000","-99.000","-99.000","16.400","","16.200",""
"C0I390","2020-03-06 01:00:00","1184.000","0.000","0.000","13.600","0.990","889.200","","0.000","-99.000","-99.000","-99.000","14.100","","13.500",""
"C0B020","2020-03-06 01:00:00","86.000","134.000","2.400","15.300","0.810","1009.700","","0.000","-99.000","-99.000","-99.000","15.300","","15.000",""
"CM0170","2020-03-06 01:00:00","106.000","240.000","1.000","15.100","0.990","1007.300","","0.000","-99.000","-99.000","-99.000","15.200","","14.900",""
"C0F860","2020-03-06 01:00:00","2215.000","213.000","1.000","8.300","1.000","782.300","","0.000","-99.000","-99.000","-99.000","8.500","","8.100",""
"C0U890","2020-03-06 01:00:00","116.000","272.000","1.200","14.100","0.990","1009.500","","0.000","-99.000","-99.000","-99.000","14.200","","14.000",""
"C0G800","2020-03-06 01:00:00","15.000","31.000","2.700","15.100","0.870","1016.900","","0.000","-99.000","-99.000","-99.000","15.300","","15.100",""
"C0F850","2020-03-06 01:00:00","379.000","112.000","0.300","14.500","0.970","974.400","","0.000","-99.000","-99.000","-99.000","14.500","","14.200",""
"C0AH50","2020-03-06 01:00:00","275.000","95.000","5.100","13.000","0.950","987.500","","0.000","11.500","88.000","","13.000","","12.800",""
"C0Z160","2020-03-06 01:00:00","124.000","0.000","0.200","16.100","0.900","1008.100","","0.000","-99.000","-99.000","-99.000","16.100","","16.000",""
"C0R540","2020-03-06 01:00:00","17.000","348.000","2.300","19.800","0.800","1015.600","","0.000","-99.000","-99.000","-99.000","20.100","","19.700",""
"C0K480","2020-03-06 01:00:00","56.000","340.000","2.000","15.200","0.990","1011.800","","0.000","-99.000","-99.000","-99.000","15.300","","15.200",""
"C0H890","2020-03-06 01:00:00","440.000","0.000","0.000","16.800","0.920","967.000","","0.000","-99.000","-99.000","-99.000","16.800","","16.400",""
"C0S770","2020-03-06 01:00:00","375.000","343.000","0.800","16.500","0.800","976.700","","0.000","-99.000","-99.000","-99.000","16.500","","16.400",""
"C0X230","2020-03-06 01:00:00","29.000","357.000","1.600","15.500","0.840","1016.500","","0.000","-99.000","-99.000","-99.000","15.600","","15.500",""
"C0B010","2020-03-06 01:00:00","38.000","68.000","1.900","14.300","0.990","1014.700","","0.000","-99.000","-99.000","-99.000","14.300","","14.200",""
"C0R490","2020-03-06 01:00:00","49.000","341.000","1.600","19.100","0.820","1011.900","","0.000","-99.000","-99.000","-99.000","19.400","","19.100",""
"C0V440","2020-03-06 01:00:00","27.000","311.000","2.000","18.400","0.710","1014.700","","0.000","-99.000","-99.000","-99.000","18.400","","18.300",""
"C0SA40","2020-03-06 01:00:00","200.000","323.000","1.400","16.200","0.850","998.600","","0.000","-99.000","-99.000","-99.000","16.200","","16.100",""
"C0Z280","2020-03-06 01:00:00","224.000","0.000","0.200","15.100","0.990","997.000","","0.000","-99.000","-99.000","-99.000","15.100","","15.000",""
"C0Z070","2020-03-06 01:00:00","247.000","0.000","0.000","14.700","0.990","992.400","","0.000","-99.000","-99.000","-99.000","15.000","","14.700",""
"CM0180","2020-03-06 01:00:00","313.000","0.000","0.000","18.400","0.950","982.700","","0.000","-99.000","-99.000","-99.000","18.400","","18.300",""
"C0T9N0","2020-03-06 01:00:00","261.000","23.000","1.500","15.300","0.920","991.600","","0.000","-99.000","-99.000","-99.000","15.400","","15.300",""
"C0K470","2020-03-06 01:00:00","97.000","0.000","0.000","15.200","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","15.300","","15.000",""
"C0R720","2020-03-06 01:00:00","214.000","10.000","8.800","18.600","0.800","994.500","","0.000","14.200","12.000","","18.700","","18.500",""
"C0V650","2020-03-06 01:00:00","28.000","28.000","2.200","17.900","0.780","1017.200","","0.000","-99.000","-99.000","-99.000","18.200","","17.800",""
"C0H9C0","2020-03-06 01:00:00","3402.000","314.000","1.200","0.400","0.950","675.600","","0.000","-99.000","-99.000","-99.000","1.200","","0.400",""
